 X3, X4, X5, X6, X7, X8, X9, X49, X50, X51, X52, X53, X58, X59, X60, X61,,,,,,,,,,,,,,,,
77,84,94,105,119,135,151,117,124,130,136,144,125,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0212765957,0.1276595745,0.2127659574,0
77,84,94,105,119,136,151,117,124,130,136,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,84,94,105,119,135,150,117,124,130,136,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
76,84,93,105,119,134,149,117,124,130,136,144,126,118,114,124,1,0.8333333333,0.6458333333,0.3958333333,0.1041666667,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0
77,84,94,105,119,135,150,117,124,130,136,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
76,84,94,105,119,135,151,117,124,130,136,144,126,118,114,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5625,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,-0.0208333333
76,84,94,105,119,135,150,117,124,130,136,144,126,118,114,124,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0
77,85,94,105,119,135,150,117,124,130,136,144,126,118,114,124,1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,0
77,84,94,105,119,135,150,116,124,130,136,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,84,94,105,119,135,150,117,124,130,136,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,84,94,105,119,135,150,116,124,130,136,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,85,94,105,119,135,150,117,124,131,136,144,126,118,114,125,1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957
77,84,94,105,119,135,150,117,124,131,137,144,126,118,114,125,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957
77,84,94,105,119,135,150,117,124,130,136,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,84,94,105,119,135,150,117,124,131,137,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,85,94,105,119,135,151,117,125,131,137,144,126,118,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0
77,85,95,106,120,136,151,117,124,130,136,144,126,118,115,125,1,0.829787234,0.6170212766,0.3829787234,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.1914893617,-0.0212765957
77,85,94,105,119,135,151,117,124,130,136,144,126,118,114,124,1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,0
77,85,94,105,119,135,150,117,124,131,136,144,126,118,115,124,1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.1914893617,0
77,85,94,106,120,136,151,117,124,131,136,144,126,118,114,125,1,0.829787234,0.6382978723,0.3829787234,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957
77,85,95,106,120,135,151,118,125,131,137,145,127,119,115,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2083333333,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0
77,85,94,105,119,135,151,117,124,131,136,144,126,118,114,124,1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,0
77,85,95,106,120,136,151,117,125,131,137,144,126,118,114,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0
77,85,95,106,120,135,150,117,125,131,137,145,126,118,114,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0208333333,0.1458333333,0.2291666667,0
77,85,94,105,119,135,150,117,124,131,137,144,126,118,115,125,1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5820895522,-0.0425531915,0.1276595745,0.1914893617,-0.0212765957
77,85,94,105,119,135,150,117,125,131,137,144,127,119,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2291666667,0
77,85,94,105,119,135,150,117,124,131,137,144,127,118,114,125,1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5820895522,-0.0638297872,0.1276595745,0.2127659574,-0.0212765957
77,85,94,105,119,135,150,117,125,131,137,144,126,118,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0
77,85,94,105,119,135,150,117,125,131,137,144,126,118,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0
77,85,95,106,120,136,151,117,125,131,137,144,126,118,114,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0
77,85,94,106,119,135,150,117,125,131,137,145,127,119,114,125,1,0.8333333333,0.6458333333,0.3958333333,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2291666667,0
77,85,95,106,120,135,150,118,125,131,137,144,126,119,115,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.125,0.2083333333,0
77,84,94,105,119,135,151,117,124,131,137,144,126,118,114,124,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,84,94,106,120,136,151,117,124,131,137,144,126,119,114,125,1,0.8510638298,0.6382978723,0.3829787234,0.085106383,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1063829787,0.2127659574,-0.0212765957
77,85,94,105,119,135,151,117,125,131,137,144,126,118,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.1458333333,0.2291666667,0
77,85,94,105,119,135,150,117,125,131,136,144,126,118,115,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.2291666667,0.5970149254,-0.0208333333,0.1458333333,0.2083333333,0
77,85,94,106,120,136,151,118,125,131,137,144,127,119,115,125,1,0.8333333333,0.6458333333,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2083333333,0
77,84,94,105,119,135,150,117,125,131,136,144,126,118,114,125,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.2291666667,0.6119402985,-0.0208333333,0.1458333333,0.2291666667,0
77,84,94,105,120,136,151,117,125,131,137,144,126,118,114,125,1,0.8541666667,0.6458333333,0.4166666667,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.6119402985,-0.0208333333,0.1458333333,0.2291666667,0
77,85,94,106,120,136,151,117,125,131,137,144,126,119,115,125,1,0.8333333333,0.6458333333,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.125,0.2083333333,0
77,84,94,105,119,135,151,117,125,131,137,145,126,118,114,125,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.6029411765,-0.0208333333,0.1458333333,0.2291666667,0
77,85,94,105,119,135,151,117,125,131,136,144,126,119,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.2291666667,0.5970149254,-0.0208333333,0.125,0.2291666667,0
77,84,94,105,119,135,150,117,125,131,137,144,126,118,114,125,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.6119402985,-0.0208333333,0.1458333333,0.2291666667,0
77,85,94,105,120,136,152,117,125,131,137,145,127,119,115,125,1,0.8333333333,0.6458333333,0.4166666667,0.1041666667,-0.2291666667,-0.5625,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0
77,85,94,105,119,135,151,117,125,131,137,144,127,119,115,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2083333333,0
77,85,95,106,119,135,150,118,125,131,137,144,127,119,115,125,1,0.8333333333,0.625,0.3958333333,0.125,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2083333333,0
77,85,94,105,119,135,150,117,125,131,137,144,126,119,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0208333333,0.125,0.2291666667,0
77,85,95,106,120,136,151,117,125,131,137,144,127,119,115,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2083333333,0
77,85,94,105,119,136,151,117,125,131,137,144,127,119,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2291666667,0
77,84,94,105,119,135,151,117,125,131,137,144,127,119,115,125,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.6119402985,-0.0416666667,0.125,0.2083333333,0
77,85,94,105,119,135,150,117,125,131,137,145,127,119,114,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2291666667,0
77,84,94,105,119,135,150,117,125,131,136,144,127,119,114,125,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.2291666667,0.6119402985,-0.0416666667,0.125,0.2291666667,0
77,85,95,106,120,136,151,117,125,131,136,144,127,119,114,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.2291666667,0.5970149254,-0.0416666667,0.125,0.2291666667,0
77,85,94,105,119,136,151,117,125,131,137,144,127,119,115,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2083333333,0
77,84,94,105,119,135,150,117,125,131,136,144,127,119,114,125,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.2291666667,0.6119402985,-0.0416666667,0.125,0.2291666667,0
78,85,95,106,120,136,151,118,125,131,137,145,127,119,115,125,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,0
77,84,94,106,120,136,151,118,125,131,137,144,127,119,115,125,1,0.8541666667,0.6458333333,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.6119402985,-0.0416666667,0.125,0.2083333333,0
77,85,95,106,120,136,150,118,125,131,137,144,127,119,115,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2083333333,0
77,85,94,105,119,135,151,118,125,131,137,144,127,119,115,125,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5970149254,-0.0416666667,0.125,0.2083333333,0
77,84,94,105,119,134,149,117,124,131,136,144,126,118,114,125,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2127659574,-0.5319148936,0.1489361702,0,-0.1489361702,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957
76,83,93,104,118,134,149,117,125,131,136,144,126,118,114,125,1,0.8571428571,0.6530612245,0.4285714286,0.1428571429,-0.1836734694,-0.4897959184,0.1632653061,0,-0.1224489796,-0.2244897959,0.6176470588,-0.0204081633,0.1428571429,0.2244897959,0
77,84,93,104,118,134,149,117,124,130,136,144,126,118,114,125,1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5319148936,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957
76,83,92,103,117,133,148,117,124,130,136,143,125,117,114,124,1,0.8541666667,0.6666666667,0.4375,0.1458333333,-0.1875,-0.5,0.1458333333,0,-0.125,-0.25,0.6119402985,-0.0208333333,0.1458333333,0.2083333333,0
76,83,92,103,117,133,149,116,124,129,135,142,125,117,113,124,1,0.8541666667,0.6666666667,0.4375,0.1458333333,-0.1875,-0.5208333333,0.1666666667,0,-0.1041666667,-0.2291666667,0.6212121212,-0.0208333333,0.1458333333,0.2291666667,0
75,82,91,102,116,133,148,116,124,130,135,143,125,117,113,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1836734694,-0.4897959184,0.1632653061,0,-0.1224489796,-0.2244897959,0.6176470588,-0.0204081633,0.1428571429,0.2244897959,0
75,82,91,102,116,132,148,116,124,130,135,142,125,117,113,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1632653061,-0.4897959184,0.1632653061,0,-0.1224489796,-0.2244897959,0.6268656716,-0.0204081633,0.1428571429,0.2244897959,0
75,82,91,102,116,132,148,116,124,129,135,142,125,117,113,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1632653061,-0.4897959184,0.1632653061,0,-0.1020408163,-0.2244897959,0.6268656716,-0.0204081633,0.1428571429,0.2244897959,0
75,81,91,102,116,132,147,116,124,129,135,142,125,117,113,124,1,0.8775510204,0.6734693878,0.4489795918,0.1632653061,-0.1632653061,-0.4693877551,0.1632653061,0,-0.1020408163,-0.2244897959,0.6417910448,-0.0204081633,0.1428571429,0.2244897959,0
75,82,91,102,116,132,148,116,124,130,136,143,125,117,114,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1632653061,-0.4897959184,0.1632653061,0,-0.1224489796,-0.2448979592,0.6176470588,-0.0204081633,0.1428571429,0.2040816327,0
75,82,92,102,117,133,148,117,124,130,135,142,125,117,113,124,1,0.8571428571,0.6530612245,0.4489795918,0.1428571429,-0.1836734694,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6268656716,-0.0204081633,0.1428571429,0.2244897959,0
76,83,91,102,116,133,148,117,124,129,135,142,124,117,114,124,1,0.8541666667,0.6875,0.4583333333,0.1666666667,-0.1875,-0.5,0.1458333333,0,-0.1041666667,-0.2291666667,0.6212121212,0,0.1458333333,0.2083333333,0
75,82,92,102,116,133,148,117,124,130,135,142,125,117,114,124,1,0.8571428571,0.6530612245,0.4489795918,0.1632653061,-0.1836734694,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6268656716,-0.0204081633,0.1428571429,0.2040816327,0
75,82,91,102,116,132,148,117,124,130,135,142,125,118,114,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1632653061,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6268656716,-0.0204081633,0.1224489796,0.2040816327,0
75,82,90,101,116,132,148,117,124,130,135,142,125,117,113,124,1,0.8571428571,0.693877551,0.4693877551,0.1632653061,-0.1632653061,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6268656716,-0.0204081633,0.1428571429,0.2244897959,0
75,82,91,102,116,133,148,117,124,130,135,143,125,117,113,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1836734694,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6176470588,-0.0204081633,0.1428571429,0.2244897959,0
75,82,92,102,117,132,148,117,124,130,136,143,125,117,113,124,1,0.8571428571,0.6530612245,0.4489795918,0.1428571429,-0.1632653061,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2448979592,0.6176470588,-0.0204081633,0.1428571429,0.2244897959,0
75,82,91,102,116,132,148,117,124,130,135,142,125,117,113,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1632653061,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6268656716,-0.0204081633,0.1428571429,0.2244897959,0
75,83,92,103,117,133,148,117,124,130,135,143,125,117,114,124,1,0.8367346939,0.6530612245,0.4285714286,0.1428571429,-0.1836734694,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6029411765,-0.0204081633,0.1428571429,0.2040816327,0
75,82,91,102,116,132,148,117,125,130,136,143,125,118,114,125,1,0.86,0.68,0.46,0.18,-0.14,-0.46,0.16,0,-0.1,-0.22,0.6323529412,0,0.14,0.22,0
75,82,91,102,116,133,148,117,124,130,135,143,125,117,114,124,1,0.8571428571,0.6734693878,0.4489795918,0.1632653061,-0.1836734694,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2244897959,0.6176470588,-0.0204081633,0.1428571429,0.2040816327,0
75,82,91,103,117,133,148,117,124,130,136,143,125,117,113,124,1,0.8571428571,0.6734693878,0.4285714286,0.1428571429,-0.1836734694,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2448979592,0.6176470588,-0.0204081633,0.1428571429,0.2244897959,0
76,83,92,103,117,134,149,117,124,130,135,143,126,118,114,125,1,0.8541666667,0.6666666667,0.4375,0.1458333333,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.2291666667,0.6119402985,-0.0416666667,0.125,0.2083333333,-0.0208333333
75,83,92,103,117,133,148,117,124,130,136,143,125,118,114,124,1,0.8367346939,0.6530612245,0.4285714286,0.1428571429,-0.1836734694,-0.4897959184,0.1428571429,0,-0.1224489796,-0.2448979592,0.6029411765,-0.0204081633,0.1224489796,0.2040816327,0
76,83,92,103,117,133,149,117,124,130,136,143,126,118,114,125,1,0.8541666667,0.6666666667,0.4375,0.1458333333,-0.1875,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.6119402985,-0.0416666667,0.125,0.2083333333,-0.0208333333
76,83,93,104,118,134,149,117,124,130,136,143,126,118,114,124,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.6119402985,-0.0416666667,0.125,0.2083333333,0
76,84,93,104,118,134,149,117,125,131,136,144,126,118,114,125,1,0.8367346939,0.6530612245,0.4285714286,0.1428571429,-0.1836734694,-0.4897959184,0.1632653061,0,-0.1224489796,-0.2244897959,0.6029411765,-0.0204081633,0.1428571429,0.2244897959,0
76,84,93,105,119,134,149,117,125,131,137,144,126,118,114,125,1,0.8367346939,0.6530612245,0.4081632653,0.1224489796,-0.1836734694,-0.4897959184,0.1632653061,0,-0.1224489796,-0.2448979592,0.6029411765,-0.0204081633,0.1428571429,0.2244897959,0
77,85,94,106,120,135,151,118,125,131,137,145,127,119,115,125,1,0.8333333333,0.6458333333,0.3958333333,0.1041666667,-0.2083333333,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0
76,84,94,105,119,135,150,117,125,131,137,144,127,119,114,125,1,0.8367346939,0.6326530612,0.4081632653,0.1224489796,-0.2040816327,-0.5102040816,0.1632653061,0,-0.1224489796,-0.2448979592,0.6029411765,-0.0408163265,0.1224489796,0.2244897959,0
77,84,94,105,119,135,150,118,125,131,137,145,127,119,115,126,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.6029411765,-0.0416666667,0.125,0.2083333333,-0.0208333333
77,85,94,105,119,135,150,118,125,131,137,145,127,119,115,126,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,-0.0208333333
77,84,94,105,119,136,151,118,125,131,137,145,127,119,115,126,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.6029411765,-0.0416666667,0.125,0.2083333333,-0.0208333333
76,84,94,105,119,135,150,118,125,131,137,144,127,119,114,126,1,0.8367346939,0.6326530612,0.4081632653,0.1224489796,-0.2040816327,-0.5102040816,0.1428571429,0,-0.1224489796,-0.2448979592,0.6029411765,-0.0408163265,0.1224489796,0.2244897959,-0.0204081633
77,84,94,105,119,135,150,117,124,131,137,144,126,118,114,125,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1489361702,-0.2765957447,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957
77,85,94,105,119,135,151,118,125,131,137,145,127,119,115,126,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,-0.0208333333
77,84,94,105,119,136,151,118,126,132,137,145,127,119,115,126,1,0.8571428571,0.6530612245,0.4285714286,0.1428571429,-0.2040816327,-0.5102040816,0.1632653061,0,-0.1224489796,-0.2244897959,0.6176470588,-0.0204081633,0.1428571429,0.2244897959,0
77,85,94,105,120,136,151,118,125,131,137,145,127,119,115,126,1,0.8333333333,0.6458333333,0.4166666667,0.1041666667,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,-0.0208333333
77,85,94,105,120,136,151,118,126,131,137,144,128,119,115,126,1,0.8367346939,0.6530612245,0.4285714286,0.1224489796,-0.2040816327,-0.5102040816,0.1632653061,0,-0.1020408163,-0.2244897959,0.6119402985,-0.0408163265,0.1428571429,0.2244897959,0
77,85,95,106,120,136,151,118,125,131,137,145,127,119,115,125,1,0.8333333333,0.625,0.3958333333,0.1041666667,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0
77,85,94,106,120,136,151,118,126,132,137,145,128,120,115,126,1,0.8367346939,0.6530612245,0.4081632653,0.1224489796,-0.2040816327,-0.5102040816,0.1632653061,0,-0.1224489796,-0.2244897959,0.6029411765,-0.0408163265,0.1224489796,0.2244897959,0
77,85,94,105,120,136,151,118,125,131,137,145,127,119,115,125,1,0.8333333333,0.6458333333,0.4166666667,0.1041666667,-0.2291666667,-0.5416666667,0.1458333333,0,-0.125,-0.25,0.5882352941,-0.0416666667,0.125,0.2083333333,0
78,85,95,106,120,137,152,118,125,131,137,145,127,120,115,126,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2553191489,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1063829787,0.2127659574,-0.0212765957
78,85,95,106,120,137,152,118,126,132,138,145,128,120,116,126,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2291666667,-0.5416666667,0.1666666667,0,-0.125,-0.25,0.6119402985,-0.0416666667,0.125,0.2083333333,0
78,85,95,106,121,137,153,118,125,132,137,145,128,119,115,126,1,0.8510638298,0.6382978723,0.4042553191,0.085106383,-0.2553191489,-0.5957446809,0.1489361702,0,-0.1489361702,-0.2553191489,0.5970149254,-0.0638297872,0.1276595745,0.2127659574,-0.0212765957
78,85,95,106,120,136,152,118,125,131,137,145,127,119,115,126,1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957
78,85,95,106,120,136,151,118,126,132,137,145,127,120,115,126,1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.2291666667,0.6119402985,-0.0208333333,0.125,0.2291666667,0
78,86,95,106,120,136,152,118,126,132,137,145,128,120,115,126,1,0.8333333333,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5416666667,0.1666666667,0,-0.125,-0.2291666667,0.5970149254,-0.0416666667,0.125,0.2291666667,0
