 X3, X4, X5, X6, X7, X8, X9, X49, X50, X51, X52, X53, X58, X59, X60, X61,,,,,,,,,,,,,,,,
1,0.8793103448,0.724137931,0.5,0.224137931,-0.1034482759,-0.4310344828,0.1551724138,0,-0.1379310345,-0.2586206897,0.6219512195,0.0172413793,0.1724137931,0.2413793103,0,,87.9310344828,72.4137931034,50,22.4137931034,-10.3448275862,-43.1034482759,15.5172413793,0,-13.7931034483,-25.8620689655,62.1951219512,1.724137931,17.2413793103,24.1379310345,0
1,0.8793103448,0.7068965517,0.5,0.224137931,-0.1034482759,-0.4310344828,0.1551724138,0,-0.1206896552,-0.2586206897,0.6296296296,0.0172413793,0.1724137931,0.224137931,0.0172413793,,87.9310344828,70.6896551724,50,22.4137931034,-10.3448275862,-43.1034482759,15.5172413793,0,-12.0689655172,-25.8620689655,62.962962963,1.724137931,17.2413793103,22.4137931034,1.724137931
1,0.8813559322,0.7118644068,0.5084745763,0.2372881356,-0.1016949153,-0.4237288136,0.1694915254,0,-0.1186440678,-0.2372881356,0.6341463415,0.0169491525,0.186440678,0.2372881356,0.0169491525,,88.1355932203,71.186440678,50.8474576271,23.7288135593,-10.1694915254,-42.3728813559,16.9491525424,0,-11.8644067797,-23.7288135593,63.4146341463,1.6949152542,18.6440677966,23.7288135593,1.6949152542
1,0.8793103448,0.7068965517,0.5,0.224137931,-0.1206896552,-0.4482758621,0.1551724138,0,-0.1206896552,-0.2586206897,0.6219512195,0.0172413793,0.1724137931,0.2413793103,0.0172413793,,87.9310344828,70.6896551724,50,22.4137931034,-12.0689655172,-44.8275862069,15.5172413793,0,-12.0689655172,-25.8620689655,62.1951219512,1.724137931,17.2413793103,24.1379310345,1.724137931
1,0.8813559322,0.7118644068,0.5084745763,0.2203389831,-0.1186440678,-0.4406779661,0.1694915254,0,-0.1186440678,-0.2372881356,0.6341463415,0.0169491525,0.1694915254,0.2372881356,0.0169491525,,88.1355932203,71.186440678,50.8474576271,22.0338983051,-11.8644067797,-44.0677966102,16.9491525424,0,-11.8644067797,-23.7288135593,63.4146341463,1.6949152542,16.9491525424,23.7288135593,1.6949152542
1,0.8793103448,0.7068965517,0.5,0.224137931,-0.1206896552,-0.4482758621,0.1551724138,0,-0.1379310345,-0.2586206897,0.6219512195,0.0172413793,0.1724137931,0.2413793103,0,,87.9310344828,70.6896551724,50,22.4137931034,-12.0689655172,-44.8275862069,15.5172413793,0,-13.7931034483,-25.8620689655,62.1951219512,1.724137931,17.2413793103,24.1379310345,0
1,0.8813559322,0.7288135593,0.5254237288,0.2372881356,-0.0847457627,-0.406779661,0.1525423729,0,-0.1186440678,-0.2372881356,0.6341463415,0.0169491525,0.1694915254,0.2372881356,0,,88.1355932203,72.8813559322,52.5423728814,23.7288135593,-8.4745762712,-40.6779661017,15.2542372881,0,-11.8644067797,-23.7288135593,63.4146341463,1.6949152542,16.9491525424,23.7288135593,0
1,0.8723404255,0.6808510638,0.4680851064,0.170212766,-0.170212766,-0.5106382979,0.170212766,0,-0.1276595745,-0.2553191489,0.6212121212,0,0.170212766,0.2340425532,0,,87.2340425532,68.085106383,46.8085106383,17.0212765957,-17.0212765957,-51.0638297872,17.0212765957,0,-12.7659574468,-25.5319148936,62.1212121212,0,17.0212765957,23.4042553191,0
1,0.8723404255,0.7021276596,0.4680851064,0.170212766,-0.170212766,-0.5106382979,0.170212766,0,-0.1276595745,-0.2340425532,0.6212121212,0,0.170212766,0.2340425532,0,,87.2340425532,70.2127659574,46.8085106383,17.0212765957,-17.0212765957,-51.0638297872,17.0212765957,0,-12.7659574468,-23.4042553191,62.1212121212,0,17.0212765957,23.4042553191,0
1,0.8723404255,0.6808510638,0.4680851064,0.170212766,-0.170212766,-0.5106382979,0.170212766,0,-0.1276595745,-0.2340425532,0.6212121212,-0.0212765957,0.1489361702,0.2340425532,0,,87.2340425532,68.085106383,46.8085106383,17.0212765957,-17.0212765957,-51.0638297872,17.0212765957,0,-12.7659574468,-23.4042553191,62.1212121212,-2.1276595745,14.8936170213,23.4042553191,0
1,0.8723404255,0.6808510638,0.4468085106,0.170212766,-0.170212766,-0.5106382979,0.170212766,0,-0.1276595745,-0.2340425532,0.6212121212,-0.0212765957,0.1489361702,0.2340425532,0,,87.2340425532,68.085106383,44.6808510638,17.0212765957,-17.0212765957,-51.0638297872,17.0212765957,0,-12.7659574468,-23.4042553191,62.1212121212,-2.1276595745,14.8936170213,23.4042553191,0
1,0.8723404255,0.6808510638,0.4680851064,0.170212766,-0.170212766,-0.5106382979,0.170212766,0,-0.1276595745,-0.2340425532,0.6212121212,-0.0212765957,0.170212766,0.2340425532,0,,87.2340425532,68.085106383,46.8085106383,17.0212765957,-17.0212765957,-51.0638297872,17.0212765957,0,-12.7659574468,-23.4042553191,62.1212121212,-2.1276595745,17.0212765957,23.4042553191,0
1,0.8510638298,0.6808510638,0.4468085106,0.1489361702,-0.1914893617,-0.5106382979,0.170212766,0,-0.1276595745,-0.2340425532,0.6060606061,-0.0212765957,0.1489361702,0.2127659574,0,,85.1063829787,68.085106383,44.6808510638,14.8936170213,-19.1489361702,-51.0638297872,17.0212765957,0,-12.7659574468,-23.4042553191,60.6060606061,-2.1276595745,14.8936170213,21.2765957447,0
1,0.8723404255,0.6808510638,0.4468085106,0.1489361702,-0.1914893617,-0.5106382979,0.170212766,0,-0.1276595745,-0.2553191489,0.6212121212,-0.0212765957,0.1489361702,0.2340425532,0,,87.2340425532,68.085106383,44.6808510638,14.8936170213,-19.1489361702,-51.0638297872,17.0212765957,0,-12.7659574468,-25.5319148936,62.1212121212,-2.1276595745,14.8936170213,23.4042553191,0
1,0.8695652174,0.6739130435,0.4347826087,0.1304347826,-0.2173913043,-0.5434782609,0.1739130435,0,-0.1304347826,-0.2608695652,0.6060606061,-0.0217391304,0.152173913,0.2173913043,-0.0217391304,,86.9565217391,67.3913043478,43.4782608696,13.0434782609,-21.7391304348,-54.347826087,17.3913043478,0,-13.0434782609,-26.0869565217,60.6060606061,-2.1739130435,15.2173913043,21.7391304348,-2.1739130435
1,0.847826087,0.652173913,0.4130434783,0.1304347826,-0.2391304348,-0.5652173913,0.152173913,0,-0.1304347826,-0.2608695652,0.5909090909,-0.0434782609,0.152173913,0.2173913043,-0.0217391304,,84.7826086957,65.2173913043,41.3043478261,13.0434782609,-23.9130434783,-56.5217391304,15.2173913043,0,-13.0434782609,-26.0869565217,59.0909090909,-4.347826087,15.2173913043,21.7391304348,-2.1739130435
1,0.8510638298,0.6595744681,0.4042553191,0.1276595745,-0.2127659574,-0.5319148936,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,85.1063829787,65.9574468085,40.4255319149,12.7659574468,-21.2765957447,-53.1914893617,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.829787234,0.6382978723,0.3829787234,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2127659574,-0.0212765957,,82.9787234043,63.829787234,38.2978723404,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,21.2765957447,-2.1276595745
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1489361702,0.2340425532,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,14.8936170213,23.4042553191,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.8541666667,0.6458333333,0.4166666667,0.1458333333,-0.1875,-0.5,0.1666666667,0,-0.1041666667,-0.2291666667,0.6119402985,-0.0208333333,0.1458333333,0.25,0,,85.4166666667,64.5833333333,41.6666666667,14.5833333333,-18.75,-50,16.6666666667,0,-10.4166666667,-22.9166666667,61.1940298507,-2.0833333333,14.5833333333,25,0
1,0.8510638298,0.6595744681,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,0,,85.1063829787,65.9574468085,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5319148936,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1489361702,0.2340425532,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-53.1914893617,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,14.8936170213,23.4042553191,0
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5319148936,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0212765957,0.1489361702,0.2340425532,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-53.1914893617,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-2.1276595745,14.8936170213,23.4042553191,0
1,0.847826087,0.652173913,0.4130434783,0.1086956522,-0.2391304348,-0.5652173913,0.152173913,0,-0.1304347826,-0.2608695652,0.5909090909,-0.0434782609,0.1304347826,0.2173913043,-0.0217391304,,84.7826086957,65.2173913043,41.3043478261,10.8695652174,-23.9130434783,-56.5217391304,15.2173913043,0,-13.0434782609,-26.0869565217,59.0909090909,-4.347826087,13.0434782609,21.7391304348,-2.1739130435
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.8510638298,0.6382978723,0.4255319149,0.1276595745,-0.2340425532,-0.5744680851,0.1489361702,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,85.1063829787,63.829787234,42.5531914894,12.7659574468,-23.4042553191,-57.4468085106,14.8936170213,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.829787234,0.6382978723,0.4255319149,0.1276595745,-0.2127659574,-0.5319148936,0.170212766,0,-0.1276595745,-0.2553191489,0.5909090909,-0.0425531915,0.1489361702,0.2340425532,0,,82.9787234043,63.829787234,42.5531914894,12.7659574468,-21.2765957447,-53.1914893617,17.0212765957,0,-12.7659574468,-25.5319148936,59.0909090909,-4.2553191489,14.8936170213,23.4042553191,0
1,0.8510638298,0.6382978723,0.4042553191,0.1276595745,-0.2127659574,-0.5319148936,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,0,,85.1063829787,63.829787234,40.4255319149,12.7659574468,-21.2765957447,-53.1914893617,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8510638298,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,0,,85.1063829787,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5319148936,0.170212766,0,-0.1276595745,-0.2340425532,0.6060606061,-0.0212765957,0.1489361702,0.2340425532,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-53.1914893617,17.0212765957,0,-12.7659574468,-23.4042553191,60.6060606061,-2.1276595745,14.8936170213,23.4042553191,0
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8510638298,0.6595744681,0.4255319149,0.1489361702,-0.2127659574,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,85.1063829787,65.9574468085,42.5531914894,14.8936170213,-21.2765957447,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2127659574,-0.5319148936,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0212765957,0.1489361702,0.2127659574,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-21.2765957447,-53.1914893617,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-2.1276595745,14.8936170213,21.2765957447,0
1,0.8510638298,0.6382978723,0.4255319149,0.1276595745,-0.2127659574,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0212765957,0.1489361702,0.2340425532,0,,85.1063829787,63.829787234,42.5531914894,12.7659574468,-21.2765957447,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-2.1276595745,14.8936170213,23.4042553191,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0212765957,0.1489361702,0.2340425532,0,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,58.2089552239,-2.1276595745,14.8936170213,23.4042553191,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0212765957,0.1489361702,0.2340425532,0,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,58.2089552239,-2.1276595745,14.8936170213,23.4042553191,0
1,0.829787234,0.6382978723,0.4042553191,0.1063829787,-0.2553191489,-0.5744680851,0.170212766,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2340425532,0,,82.9787234043,63.829787234,40.4255319149,10.6382978723,-25.5319148936,-57.4468085106,17.0212765957,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,23.4042553191,0
1,0.8541666667,0.6666666667,0.4375,0.1458333333,-0.2083333333,-0.5416666667,0.1666666667,0,-0.1041666667,-0.2291666667,0.6119402985,-0.0208333333,0.1458333333,0.2291666667,0,,85.4166666667,66.6666666667,43.75,14.5833333333,-20.8333333333,-54.1666666667,16.6666666667,0,-10.4166666667,-22.9166666667,61.1940298507,-2.0833333333,14.5833333333,22.9166666667,0
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2340425532,-0.5744680851,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-23.4042553191,-57.4468085106,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.8510638298,0.6595744681,0.4255319149,0.1276595745,-0.2340425532,-0.5531914894,0.170212766,0,-0.1276595745,-0.2553191489,0.5970149254,-0.0425531915,0.1489361702,0.2340425532,0,,85.1063829787,65.9574468085,42.5531914894,12.7659574468,-23.4042553191,-55.3191489362,17.0212765957,0,-12.7659574468,-25.5319148936,59.7014925373,-4.2553191489,14.8936170213,23.4042553191,0
1,0.829787234,0.6382978723,0.4042553191,0.1276595745,-0.2340425532,-0.5531914894,0.1489361702,0,-0.1276595745,-0.2553191489,0.5820895522,-0.0425531915,0.1276595745,0.2340425532,-0.0212765957,,82.9787234043,63.829787234,40.4255319149,12.7659574468,-23.4042553191,-55.3191489362,14.8936170213,0,-12.7659574468,-25.5319148936,58.2089552239,-4.2553191489,12.7659574468,23.4042553191,-2.1276595745
1,0.8541666667,0.6458333333,0.4166666667,0.125,-0.2083333333,-0.5208333333,0.1666666667,0,-0.125,-0.25,0.6029411765,-0.0208333333,0.1458333333,0.2291666667,0,,85.4166666667,64.5833333333,41.6666666667,12.5,-20.8333333333,-52.0833333333,16.6666666667,0,-12.5,-25,60.2941176471,-2.0833333333,14.5833333333,22.9166666667,0
