-1.7147595357,-1.6102819237,-2.3847429519,-2.1011608624,-2.4593698176,-3.4776119403,-3.5771144279,-4.5804311774,-5.3134328358,-5.5671641791,-5.8656716418,-6.1194029851,-6.0116086235,-5.736318408,-5.6666666667,-6.2935323383,-5.583747927,-3.399668325,-3.7114427861,-3.7976782753,-4.1907131012,-3.7893864013,-3.6583747927,-3.5986733002,-4.1558872305,-4.1011608624,-4.2072968491,-4.048092869,-4.5655058043,-5.1326699834,-4.7081260365,-4.9983416252,-4.9154228856,-5.1724709784,-5.1227197347,-5.3316749585,-2.7462686567,-2.8507462687,-2.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-4.0812603648,-4.5339966833,-4.4759535655,-5.1873963516,-4.9104477612,-4.991708126,-4.3466003317,-3.8391376451,-4.7097844113,-5.4494195688,-5.2487562189,-5.5787728027,-5.7611940299,-5.8905472637,-5.7960199005,-5.2968490879,-4.8490878939,-4.2139303483,-3.9237147595,-4.4742951907,-5.3333333333,-5.3018242123,-5.5489220564,-5.3383084577,-5.2951907131,-4.3366500829,-2.2354892206,-2.4577114428,-3.3416252073,-3.2023217247,-3.4859038143,-4.5422885572,-4.2338308458,-4.6285240464,-5.0696517413,-5.3150912106,-5.0215588723,-3.7247097844,-2.9220563847,-2.6517412935,-2.4825870647,-1.7263681592,-0.9087893864,0.5754560531,0.8407960199,0.4527363184,1.6500829187,0.8573797678,0.8341625207,1.4361525705,0.7462686567,0.9137645108,0.5257048093,0.0364842454,0.5737976783,0.0381426202,-0.872305141,-1.9071310116,-2.1376451078,-2.223880597,-1.3134328358,-1.4925373134,-1,-0.6285240464,-0.7976782753,-0.7844112769,-0.6981757877,-1.1177446103,-0.5190713101,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,-0.7628524046,-3.3084577114,-2.1558872305,-2.0414593698,-2.4096185738,-2.5406301824,-3.0049751244,-3.1459369818,-2.9568822554,-3.3565505804,-2.5903814262,-3.0762852405,-2.1890547264,-3.4577114428,-3.0414593698,-2.9386401327,-3.5406301824,-3.07960199,-2.4046434494,-2.1857379768,-2.1326699834
-1.7147595357,-1.6102819237,-2.3847429519,-3.1011608624,-3.4593698176,-4.4776119403,-4.5771144279,-5.5804311774,-6.3134328358,-6.5671641791,-6.8656716418,-7.1194029851,-7.0116086235,-6.736318408,-6.6666666667,-6.2935323383,-5.583747927,-3.399668325,-2.7114427861,-3.7976782753,-4.1907131012,-4.7893864013,-3.6583747927,-3.5986733002,-4.1558872305,-5.1011608624,-5.2072968491,-4.048092869,-4.5655058043,-5.1326699834,-5.7081260365,-3.9983416252,-4.9154228856,-5.1724709784,-6.1227197347,-6.3316749585,-2.7462686567,-2.8507462687,-2.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-4.0812603648,-4.5339966833,-4.4759535655,-5.1873963516,-3.9104477612,-4.991708126,-4.3466003317,-4.8391376451,-4.7097844113,-5.4494195688,-5.2487562189,-5.5787728027,-5.7611940299,-5.8905472637,-5.7960199005,-5.2968490879,-4.8490878939,-5.2139303483,-4.9237147595,-5.4742951907,-5.3333333333,-5.3018242123,-5.5489220564,-5.3383084577,-5.2951907131,-5.3366500829,-2.2354892206,-2.4577114428,-3.3416252073,-4.2023217247,-4.4859038143,-4.5422885572,-5.2338308458,-5.6285240464,-5.0696517413,-5.3150912106,-4.0215588723,-3.7247097844,-2.9220563847,-1.6517412935,-1.4825870647,-0.7263681592,0.0912106136,-0.4245439469,-0.1592039801,0.4527363184,1.6500829187,0.8573797678,0.8341625207,1.4361525705,0.7462686567,-0.0862354892,-0.4742951907,1.0364842454,0.5737976783,-0.9618573798,-0.872305141,-1.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-1.4925373134,-1,-1.6285240464,-0.7976782753,0.2155887231,0.3018242123,-0.1177446103,-0.5190713101,-1.5638474295,-1.864013267,-0.4510779436,-0.3067993367,0.2371475954,-3.3084577114,-3.1558872305,-2.0414593698,-2.4096185738,-2.5406301824,-3.0049751244,-3.1459369818,-2.9568822554,-3.3565505804,-3.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-3.0414593698,-2.9386401327,-3.5406301824,-3.07960199,-2.4046434494,-2.1857379768,-2.1326699834
-1.7147595357,-1.6102819237,-2.3847429519,-2.1011608624,-2.4593698176,-3.4776119403,-3.5771144279,-4.5804311774,-5.3134328358,-6.5671641791,-6.8656716418,-7.1194029851,-7.0116086235,-6.736318408,-5.6666666667,-6.2935323383,-5.583747927,-3.399668325,-3.7114427861,-3.7976782753,-4.1907131012,-3.7893864013,-3.6583747927,-3.5986733002,-4.1558872305,-5.1011608624,-5.2072968491,-4.048092869,-4.5655058043,-5.1326699834,-4.7081260365,-4.9983416252,-4.9154228856,-5.1724709784,-6.1227197347,-6.3316749585,-2.7462686567,-2.8507462687,-2.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-4.0812603648,-4.5339966833,-5.4759535655,-5.1873963516,-4.9104477612,-4.991708126,-4.3466003317,-4.8391376451,-4.7097844113,-5.4494195688,-5.2487562189,-5.5787728027,-5.7611940299,-5.8905472637,-5.7960199005,-5.2968490879,-4.8490878939,-5.2139303483,-4.9237147595,-4.4742951907,-5.3333333333,-5.3018242123,-5.5489220564,-5.3383084577,-5.2951907131,-5.3366500829,-2.2354892206,-2.4577114428,-2.3416252073,-3.2023217247,-3.4859038143,-3.5422885572,-4.2338308458,-4.6285240464,-5.0696517413,-4.3150912106,-4.0215588723,-3.7247097844,-2.9220563847,-1.6517412935,-1.4825870647,-0.7263681592,-0.9087893864,0.5754560531,-0.1592039801,1.4527363184,1.6500829187,1.8573797678,0.8341625207,1.4361525705,0.7462686567,0.9137645108,0.5257048093,0.0364842454,-0.4262023217,-0.9618573798,-0.872305141,-1.9071310116,-2.1376451078,-2.223880597,-1.3134328358,-1.4925373134,-1,-1.6285240464,-0.7976782753,0.2155887231,-0.6981757877,-0.1177446103,0.4809286899,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,0.2371475954,-3.3084577114,-3.1558872305,-3.0414593698,-2.4096185738,-2.5406301824,-3.0049751244,-3.1459369818,-2.9568822554,-3.3565505804,-3.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-4.0414593698,-3.9386401327,-3.5406301824,-3.07960199,-2.4046434494,-2.1857379768,-2.1326699834
-1.7147595357,-1.6102819237,-2.3847429519,-3.1011608624,-3.4593698176,-3.4776119403,-4.5771144279,-5.5804311774,-6.3134328358,-6.5671641791,-6.8656716418,-7.1194029851,-7.0116086235,-6.736318408,-6.6666666667,-6.2935323383,-5.583747927,-3.399668325,-2.7114427861,-3.7976782753,-4.1907131012,-4.7893864013,-4.6583747927,-4.5986733002,-5.1558872305,-5.1011608624,-5.2072968491,-5.048092869,-4.5655058043,-5.1326699834,-5.7081260365,-4.9983416252,-4.9154228856,-5.1724709784,-6.1227197347,-6.3316749585,-2.7462686567,-2.8507462687,-2.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-5.0812603648,-5.5339966833,-5.4759535655,-5.1873963516,-4.9104477612,-4.991708126,-4.3466003317,-4.8391376451,-4.7097844113,-5.4494195688,-5.2487562189,-5.5787728027,-5.7611940299,-5.8905472637,-5.7960199005,-6.2968490879,-5.8490878939,-5.2139303483,-4.9237147595,-4.4742951907,-5.3333333333,-5.3018242123,-6.5489220564,-6.3383084577,-5.2951907131,-5.3366500829,-2.2354892206,-2.4577114428,-3.3416252073,-3.2023217247,-3.4859038143,-4.5422885572,-4.2338308458,-4.6285240464,-5.0696517413,-4.3150912106,-4.0215588723,-3.7247097844,-2.9220563847,-2.6517412935,-1.4825870647,-0.7263681592,-0.9087893864,-0.4245439469,-0.1592039801,1.4527363184,1.6500829187,0.8573797678,0.8341625207,1.4361525705,0.7462686567,-0.0862354892,-0.4742951907,0.0364842454,-0.4262023217,-0.9618573798,-0.872305141,-1.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-1.4925373134,-1,-1.6285240464,-0.7976782753,-0.7844112769,-0.6981757877,-1.1177446103,-0.5190713101,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,-0.7628524046,-3.3084577114,-3.1558872305,-3.0414593698,-2.4096185738,-2.5406301824,-3.0049751244,-3.1459369818,-2.9568822554,-3.3565505804,-3.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-4.0414593698,-3.9386401327,-3.5406301824,-3.07960199,-2.4046434494,-3.1857379768,-3.1326699834
-1.7147595357,-1.6102819237,-2.3847429519,-2.1011608624,-3.4593698176,-3.4776119403,-4.5771144279,-5.5804311774,-6.3134328358,-6.5671641791,-6.8656716418,-7.1194029851,-6.0116086235,-6.736318408,-5.6666666667,-6.2935323383,-5.583747927,-3.399668325,-3.7114427861,-3.7976782753,-4.1907131012,-3.7893864013,-4.6583747927,-4.5986733002,-5.1558872305,-5.1011608624,-5.2072968491,-5.048092869,-4.5655058043,-5.1326699834,-5.7081260365,-4.9983416252,-4.9154228856,-5.1724709784,-6.1227197347,-6.3316749585,-2.7462686567,-2.8507462687,-2.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-5.0812603648,-4.5339966833,-4.4759535655,-5.1873963516,-4.9104477612,-4.991708126,-4.3466003317,-4.8391376451,-4.7097844113,-5.4494195688,-5.2487562189,-5.5787728027,-5.7611940299,-5.8905472637,-5.7960199005,-6.2968490879,-5.8490878939,-5.2139303483,-4.9237147595,-5.4742951907,-5.3333333333,-5.3018242123,-5.5489220564,-5.3383084577,-5.2951907131,-5.3366500829,-2.2354892206,-2.4577114428,-3.3416252073,-4.2023217247,-4.4859038143,-4.5422885572,-5.2338308458,-4.6285240464,-5.0696517413,-4.3150912106,-4.0215588723,-3.7247097844,-2.9220563847,-2.6517412935,-1.4825870647,-0.7263681592,0.0912106136,0.5754560531,0.8407960199,1.4527363184,1.6500829187,0.8573797678,0.8341625207,1.4361525705,0.7462686567,0.9137645108,-0.4742951907,1.0364842454,0.5737976783,0.0381426202,-0.872305141,-1.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-1.4925373134,-1,-1.6285240464,-1.7976782753,0.2155887231,-0.6981757877,-0.1177446103,0.4809286899,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,0.2371475954,-3.3084577114,-3.1558872305,-3.0414593698,-3.4096185738,-2.5406301824,-3.0049751244,-2.1459369818,-2.9568822554,-3.3565505804,-3.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-4.0414593698,-3.9386401327,-3.5406301824,-2.07960199,-2.4046434494,-2.1857379768,-2.1326699834
-1.7147595357,-1.6102819237,-2.3847429519,-2.1011608624,-2.4593698176,-3.4776119403,-3.5771144279,-4.5804311774,-5.3134328358,-5.5671641791,-5.8656716418,-6.1194029851,-7.0116086235,-6.736318408,-6.6666666667,-6.2935323383,-6.583747927,-3.399668325,-3.7114427861,-3.7976782753,-4.1907131012,-4.7893864013,-4.6583747927,-4.5986733002,-5.1558872305,-5.1011608624,-5.2072968491,-5.048092869,-4.5655058043,-5.1326699834,-5.7081260365,-4.9983416252,-4.9154228856,-5.1724709784,-6.1227197347,-6.3316749585,-3.7462686567,-3.8507462687,-2.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-5.0812603648,-5.5339966833,-5.4759535655,-5.1873963516,-4.9104477612,-4.991708126,-5.3466003317,-5.8391376451,-5.7097844113,-5.4494195688,-5.2487562189,-5.5787728027,-5.7611940299,-5.8905472637,-5.7960199005,-6.2968490879,-5.8490878939,-5.2139303483,-4.9237147595,-5.4742951907,-5.3333333333,-5.3018242123,-5.5489220564,-6.3383084577,-6.2951907131,-5.3366500829,-2.2354892206,-2.4577114428,-3.3416252073,-3.2023217247,-3.4859038143,-4.5422885572,-4.2338308458,-4.6285240464,-5.0696517413,-5.3150912106,-5.0215588723,-3.7247097844,-3.9220563847,-2.6517412935,-2.4825870647,-1.7263681592,-0.9087893864,-0.4245439469,-0.1592039801,1.4527363184,1.6500829187,0.8573797678,0.8341625207,1.4361525705,0.7462686567,-0.0862354892,-0.4742951907,0.0364842454,-0.4262023217,-0.9618573798,-0.872305141,-1.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-1.4925373134,-1,-1.6285240464,-0.7976782753,0.2155887231,-0.6981757877,-1.1177446103,-0.5190713101,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,0.2371475954,-3.3084577114,-3.1558872305,-3.0414593698,-3.4096185738,-2.5406301824,-3.0049751244,-2.1459369818,-2.9568822554,-3.3565505804,-3.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-4.0414593698,-3.9386401327,-3.5406301824,-2.07960199,-2.4046434494,-2.1857379768,-2.1326699834
-1.7147595357,-1.6102819237,-2.3847429519,-2.1011608624,-3.4593698176,-3.4776119403,-4.5771144279,-5.5804311774,-5.3134328358,-5.5671641791,-5.8656716418,-6.1194029851,-7.0116086235,-6.736318408,-6.6666666667,-6.2935323383,-6.583747927,-3.399668325,-3.7114427861,-3.7976782753,-5.1907131012,-4.7893864013,-4.6583747927,-4.5986733002,-5.1558872305,-5.1011608624,-5.2072968491,-5.048092869,-5.5655058043,-6.1326699834,-5.7081260365,-4.9983416252,-5.9154228856,-6.1724709784,-6.1227197347,-6.3316749585,-3.7462686567,-3.8507462687,-3.7943615257,-4.6334991708,-3.5754560531,-3.4825870647,-5.0812603648,-5.5339966833,-5.4759535655,-6.1873963516,-4.9104477612,-4.991708126,-5.3466003317,-5.8391376451,-5.7097844113,-5.4494195688,-5.2487562189,-5.5787728027,-6.7611940299,-5.8905472637,-5.7960199005,-6.2968490879,-5.8490878939,-5.2139303483,-4.9237147595,-5.4742951907,-5.3333333333,-5.3018242123,-6.5489220564,-5.3383084577,-6.2951907131,-5.3366500829,-1.2354892206,-2.4577114428,-3.3416252073,-4.2023217247,-3.4859038143,-4.5422885572,-4.2338308458,-4.6285240464,-5.0696517413,-5.3150912106,-4.0215588723,-3.7247097844,-2.9220563847,-2.6517412935,-2.4825870647,-0.7263681592,0.0912106136,-0.4245439469,-0.1592039801,0.4527363184,1.6500829187,0.8573797678,0.8341625207,1.4361525705,0.7462686567,-0.0862354892,-0.4742951907,0.0364842454,-0.4262023217,-0.9618573798,-1.872305141,-1.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-1.4925373134,-1,-1.6285240464,-0.7976782753,0.2155887231,-0.6981757877,-0.1177446103,0.4809286899,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,0.2371475954,-3.3084577114,-3.1558872305,-3.0414593698,-2.4096185738,-2.5406301824,-3.0049751244,-3.1459369818,-2.9568822554,-3.3565505804,-2.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-4.0414593698,-3.9386401327,-3.5406301824,-3.07960199,-2.4046434494,-2.1857379768,-2.1326699834
-1.7147595357,-2.6102819237,-2.3847429519,-3.1011608624,-3.4593698176,-4.4776119403,-5.5771144279,-5.5804311774,-6.3134328358,-6.5671641791,-5.8656716418,-6.1194029851,-6.0116086235,-5.736318408,-5.6666666667,-6.2935323383,-6.583747927,-2.399668325,-3.7114427861,-3.7976782753,-4.1907131012,-4.7893864013,-4.6583747927,-4.5986733002,-5.1558872305,-6.1011608624,-6.2072968491,-5.048092869,-5.5655058043,-6.1326699834,-6.7081260365,-4.9983416252,-5.9154228856,-6.1724709784,-6.1227197347,-6.3316749585,-2.7462686567,-3.8507462687,-3.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-5.0812603648,-5.5339966833,-5.4759535655,-6.1873963516,-5.9104477612,-5.991708126,-5.3466003317,-5.8391376451,-5.7097844113,-6.4494195688,-6.2487562189,-5.5787728027,-5.7611940299,-5.8905472637,-5.7960199005,-6.2968490879,-5.8490878939,-6.2139303483,-5.9237147595,-5.4742951907,-6.3333333333,-6.3018242123,-5.5489220564,-6.3383084577,-6.2951907131,-6.3366500829,-2.2354892206,-2.4577114428,-3.3416252073,-5.2023217247,-5.4859038143,-5.5422885572,-5.2338308458,-4.6285240464,-5.0696517413,-5.3150912106,-5.0215588723,-3.7247097844,-3.9220563847,-2.6517412935,-2.4825870647,-1.7263681592,-0.9087893864,-1.4245439469,-1.1592039801,-0.5472636816,-0.3499170813,-0.1426202322,-1.1658374793,-0.5638474295,-0.2537313433,-1.0862354892,-1.4742951907,0.0364842454,-0.4262023217,-0.9618573798,-0.872305141,-1.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-1.4925373134,-1,-1.6285240464,-0.7976782753,0.2155887231,-0.6981757877,-0.1177446103,-0.5190713101,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,0.2371475954,-3.3084577114,-3.1558872305,-3.0414593698,-2.4096185738,-2.5406301824,-3.0049751244,-3.1459369818,-2.9568822554,-3.3565505804,-2.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-3.0414593698,-2.9386401327,-3.5406301824,-3.07960199,-2.4046434494,-2.1857379768,-3.1326699834
-1.7147595357,-1.6102819237,-1.3847429519,-2.1011608624,-1.4593698176,-2.4776119403,-3.5771144279,-4.5804311774,-6.3134328358,-6.5671641791,-7.8656716418,-7.1194029851,-7.0116086235,-6.736318408,-6.6666666667,-7.2935323383,-7.583747927,-3.399668325,-4.7114427861,-5.7976782753,-6.1907131012,-6.7893864013,-4.6583747927,-4.5986733002,-5.1558872305,-5.1011608624,-6.2072968491,-5.048092869,-5.5655058043,-6.1326699834,-5.7081260365,-4.9983416252,-5.9154228856,-6.1724709784,-6.1227197347,-6.3316749585,-3.7462686567,-3.8507462687,-3.7943615257,-3.6334991708,-3.5754560531,-3.4825870647,-5.0812603648,-5.5339966833,-5.4759535655,-6.1873963516,-5.9104477612,-5.991708126,-4.3466003317,-4.8391376451,-5.7097844113,-6.4494195688,-6.2487562189,-6.5787728027,-6.7611940299,-6.8905472637,-6.7960199005,-6.2968490879,-5.8490878939,-5.2139303483,-4.9237147595,-5.4742951907,-6.3333333333,-6.3018242123,-6.5489220564,-6.3383084577,-6.2951907131,-5.3366500829,0.7645107794,-0.4577114428,-0.3416252073,-2.2023217247,-2.4859038143,-3.5422885572,-4.2338308458,-5.6285240464,-6.0696517413,-5.3150912106,-4.0215588723,-2.7247097844,-1.9220563847,-0.6517412935,-0.4825870647,0.2736318408,0.0912106136,-1.4245439469,-2.1592039801,-3.5472636816,-4.3499170813,-5.1426202322,-5.1658374793,-4.5638474295,-3.2537313433,-3.0862354892,-1.4742951907,-0.9635157546,-0.4262023217,-0.9618573798,-1.872305141,-1.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-1.4925373134,-1,-1.6285240464,-1.7976782753,-0.7844112769,-0.6981757877,-1.1177446103,-0.5190713101,-0.5638474295,-0.864013267,-0.4510779436,-0.3067993367,0.2371475954,-3.3084577114,-3.1558872305,-3.0414593698,-3.4096185738,-2.5406301824,-3.0049751244,-2.1459369818,-2.9568822554,-3.3565505804,-2.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-4.0414593698,-3.9386401327,-3.5406301824,-2.07960199,-2.4046434494,-2.1857379768,-2.1326699834
-1.7147595357,-2.6102819237,-2.3847429519,-2.1011608624,-2.4593698176,-3.4776119403,-4.5771144279,-5.5804311774,-6.3134328358,-6.5671641791,-7.8656716418,-7.1194029851,-7.0116086235,-7.736318408,-6.6666666667,-6.2935323383,-6.583747927,-3.399668325,-4.7114427861,-5.7976782753,-6.1907131012,-6.7893864013,-2.6583747927,-2.5986733002,-4.1558872305,-5.1011608624,-6.2072968491,-5.048092869,-5.5655058043,-6.1326699834,-5.7081260365,-4.9983416252,-5.9154228856,-6.1724709784,-6.1227197347,-6.3316749585,-3.7462686567,-3.8507462687,-3.7943615257,-3.6334991708,-3.5754560531,-4.4825870647,-6.0812603648,-5.5339966833,-5.4759535655,-6.1873963516,-4.9104477612,-5.991708126,-4.3466003317,-4.8391376451,-5.7097844113,-6.4494195688,-6.2487562189,-6.5787728027,-5.7611940299,-6.8905472637,-6.7960199005,-6.2968490879,-5.8490878939,-5.2139303483,-3.9237147595,-5.4742951907,-6.3333333333,-6.3018242123,-6.5489220564,-6.3383084577,-6.2951907131,-5.3366500829,-1.2354892206,-1.4577114428,-2.3416252073,-3.2023217247,-3.4859038143,-4.5422885572,-5.2338308458,-5.6285240464,-5.0696517413,-5.3150912106,-5.0215588723,-3.7247097844,-2.9220563847,-2.6517412935,-1.4825870647,-0.7263681592,-0.9087893864,-2.4245439469,-3.1592039801,-4.5472636816,-6.3499170813,-7.1426202322,-6.1658374793,-5.5638474295,-5.2537313433,-4.0862354892,-3.4742951907,-1.9635157546,-1.4262023217,-1.9618573798,-1.872305141,-2.9071310116,-2.1376451078,-2.223880597,-2.3134328358,-2.4925373134,-2,-2.6285240464,-2.7976782753,-0.7844112769,-0.6981757877,-1.1177446103,-1.5190713101,-2.5638474295,-2.864013267,-1.4510779436,-1.3067993367,-0.7628524046,-3.3084577114,-3.1558872305,-3.0414593698,-3.4096185738,-3.5406301824,-3.0049751244,-2.1459369818,-2.9568822554,-2.3565505804,-2.5903814262,-3.0762852405,-3.1890547264,-3.4577114428,-4.0414593698,-3.9386401327,-3.5406301824,-3.07960199,-2.4046434494,-2.1857379768,-3.1326699834
