EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0.32913,0.0192,0.420208,1.00129,0,0,0.546956,0,0,0,0,0.532611,0.63263,0.633453,0,0,0.000776382,0.358166,0.447023,0.141142,0.140691,0,0.228326,0.0543744,0,0.000223518,0,0,0,0,0.0224313,0.392136,0,0,0,0,0,0,0.0708052,0.00470755,0,0.170359,0,0.00966689,0.232618,0.143109,0.0204182,0,0,0.562404,
0.330873,0.0235303,0.418781,1.00124,0,0,0.546263,0,0,0,0,0.531917,0.632987,0.633809,0,0,0.00207672,0.357326,0.453038,0.140886,0.13883,0,0.235481,0.0564415,0,0.000597318,0,0,0,0,0.0194563,0.41575,0,0,0,0,0,0,0.0729264,0.000872792,0,0.167385,0,0.00658581,0.23839,0.145588,0.0387368,0,0,0.565424,
0.331771,0.0272325,0.421044,1.00126,0,0,0.545803,0,0,0,0,0.531455,0.63321,0.634032,0,0,0.000918,0.355015,0.450644,0.137871,0.134257,0,0.240621,0.0569009,0,0.000223518,0,0,0,0,0.015561,0.436693,0,0,0,0,0,0,0.0729416,3.91983e-05,0,0.164333,0,0.00540196,0.237719,0.145973,0.0535111,0,0,0.571115,
0.337335,0.0333685,0.430592,1.00119,0,0,0.545992,0,0,0,0,0.531645,0.632458,0.633279,0,0,0.000577505,0.353866,0.446847,0.134948,0.132093,0,0.24433,0.0535726,0,1.17128e-05,0,8.30036e-05,0,0,0.0117022,0.450934,0,0,0,5.86606e-05,0,0,0.0693279,0,0,0.162103,0,0.00750758,0.235161,0.140517,0.0683541,0,0,0.580024,
0.341572,0.0455515,0.440371,1.00098,0,0,0.547467,0,0,0,0,0.533124,0.629719,0.630539,0,0,0.000609546,0.348573,0.44673,0.135414,0.133307,0,0.248394,0.048247,0,0,0,0.00175367,0,0,0.00501585,0.476201,0,0,0,0.00124708,0,0,0.0651323,0,0,0.156827,0,0.011916,0.23084,0.129121,0.0967266,0,0,0.587313,
0.348135,0.0571576,0.444118,1.00088,0,0,0.548506,0,0,0,0,0.534166,0.62746,0.628278,0,0,0.000189613,0.346645,0.435741,0.136713,0.131401,0,0.251557,0.046907,5.35976e-05,0,0,0.00776537,0,0,0.00141687,0.514868,0,0,0,0.00570745,0,0,0.0627479,0,0,0.149136,0,0.0135989,0.219005,0.115799,0.1191,0,0,0.591128,
0.354773,0.0636966,0.443565,1.00088,0,0,0.548567,0,0,0,0,0.534227,0.626186,0.627003,0,0,0.00010021,0.346762,0.411987,0.135283,0.127329,0,0.255264,0.046133,0.00102289,0,0,0.0160391,0,0,0.000265206,0.55277,0,0,0,0.0130565,0,0,0.0625717,0,0,0.143377,0,0.0192382,0.20633,0.110215,0.106836,0.00015192,0,0.600181,
0.353649,0.0656287,0.44317,1.00096,0,0,0.547787,0,0,0,0,0.533445,0.625751,0.626566,0,0,0.000242891,0.344262,0.401766,0.135159,0.127904,0,0.258419,0.0457422,0.00273474,0,0,0.0242781,0,0,1.21199e-05,0.578441,0,0,0,0.0190942,0,0,0.0622541,0,0,0.144371,0,0.0245294,0.195937,0.106095,0.0799363,0.00290089,0,0.611971,
0.35072,0.0626231,0.44601,1.00103,0,0,0.546427,0,0,0,0,0.532082,0.626212,0.627026,0,0,9.08922e-05,0.340239,0.404938,0.141276,0.13907,0,0.2568,0.0505813,0.00102289,5.18396e-05,0,0.0260604,0,0,0,0.577235,0,0,0,0.0118988,0.000137109,0,0.0617345,2.50447e-05,0,0.162878,0,0.0142034,0.191686,0.0973489,0.068744,0.00778155,3.55722e-05,0.617317,
0.348766,0.0555986,0.448966,1.00112,0,0,0.545598,0,0,0,0,0.53125,0.626805,0.627618,0,0,3.28433e-05,0.338941,0.415752,0.143615,0.141618,0,0.252703,0.0600908,5.35976e-05,0.000989333,8.50883e-06,0.0186175,0,0,0,0.571527,0,0,0,0.00269401,0.00311242,0,0.0642886,0.00047794,0,0.18089,0,0.00307063,0.191661,0.095674,0.0663011,0.00290089,0.00127237,0.617647,
0.338495,0.0418039,0.451673,1.00128,0,0,0.546158,0,0,0.000173767,0,0.531811,0.627156,0.62797,0,0,0.000535872,0.341877,0.428225,0.131743,0.125658,0,0.247204,0.0748915,0,0.00264495,0.000162376,0.00892335,0,0,0,0.558745,0,0,8.72021e-05,0.000126692,0.0176975,0,0.0571147,0.00127732,0,0.190606,0,0.000142605,0.179301,0.106585,0.0588969,0.00015192,0.0142185,0.612736,
0.308654,0.0216492,0.454715,1.00159,0,0,0.546209,0,0,0.00386659,0,0.531862,0.622615,0.623424,0,0,0.00143219,0.341563,0.441006,0.120103,0.115514,0,0.240068,0.093886,0,0.000989333,0.000501324,0.00264448,0,0,0,0.482284,0,0,0.00177765,0,0.052207,0,0.0313075,0.00056188,0,0.206613,0,0,0.148667,0.115447,0.039514,0,0.0528805,0.602859,
0.265043,0.0048705,0.45762,1.00192,0,0,0.543894,0,0,0.0204182,0,0.529542,0.60858,0.609367,0,0,0.000562161,0.355178,0.462606,0.112538,0.111425,0,0.232289,0.108676,0,6.38808e-05,0.00149117,0.000388219,0,0,0,0.316651,0,0,0.0066331,0,0.107901,0,0.00701408,0.00204956,0,0.208561,0,0,0.116513,0.126287,0.0194064,0,0.0868751,0.593021,
0.237587,0.000230271,0.463005,1.00203,0,0,0.54309,0,0,0.0484901,0,0.528736,0.603594,0.604373,0,0,0.000605253,0.371307,0.475967,0.100592,0.100539,0,0.227483,0.119617,0,0.000229784,0.00426009,1.58726e-05,0,0,0,0.158127,0,0,0.0077718,0,0.170131,0,0.000331664,0.0130959,0,0.199923,0,0,0.0870479,0.143685,0.00440149,0,0.108664,0.578192,
0.227487,0,0.468167,1.00203,0,0,0.543832,0,0,0.0677712,0,0.52948,0.602737,0.603516,0,0,0.00278243,0.380081,0.481467,0.0902412,0.0902412,0,0.224785,0.130046,0,0.000614065,0.00345742,0,0,0,0,0.0632279,0,0,0.00311217,0,0.227451,0,0,0.0372263,0,0.186568,0,0,0.0694153,0.162577,0.000208845,1.54093e-05,0.122394,0.562873,
0.225789,0,0.471921,1.00193,0,0,0.54613,0,0,0.0709845,0,0.531784,0.599776,0.600555,0,0,0.00435596,0.379833,0.471365,0.0916164,0.0916164,0,0.224451,0.139231,0,0.000229784,0.000952204,0,0,0,0,0.0125178,0,0,0.000436274,0,0.271379,0,0,0.0578959,0,0.17713,0,0,0.0630781,0.173621,0,0.00029406,0.129091,0.549767,
0.227253,0,0.478714,1.00189,0,0,0.548331,0,0,0.0631976,0,0.53399,0.596354,0.597131,0,0,0.0014674,0.37492,0.455234,0.0999438,0.0999438,0,0.228253,0.14696,0,1.20412e-05,0.00143093,0,0,0,0,0.000586749,0,0,1.69308e-05,0,0.304124,0,0,0.0696862,0,0.176686,0,0,0.0576007,0.175611,0,0.000828327,0.128374,0.534127,
0.22808,0,0.491634,1.00181,0,0,0.549069,0,0,0.0492665,0,0.534731,0.593847,0.594622,0,0,8.00136e-05,0.369834,0.447342,0.110441,0.110441,0,0.231488,0.153008,0,0,0.00371333,0,0,0,0,0,0,0,0,0,0.323107,0,0,0.0759704,0,0.186346,0,0,0.0510919,0.166532,0,0.00110469,0.123749,0.518013,
0.23158,0,0.511338,1.00176,0,0,0.548871,0,0,0.0307647,0,0.534532,0.591604,0.592376,0,0,0.000104537,0.365509,0.447304,0.121271,0.121271,0,0.229011,0.162487,0,0,0.00138837,0,0,0,0,0,0,0,0,0,0.3293,0,0,0.0739513,5.96044e-06,0.203558,0,0,0.052049,0.147219,0,0.00218223,0.127908,0.504456,
0.238614,0,0.533354,1.00168,0,0,0.548596,0,0,0.0140393,0,0.534257,0.589353,0.590122,0,0,0.000583222,0.362909,0.448804,0.121389,0.121389,0,0.222718,0.17168,0,0,8.2363e-05,0,0,0,0,0,0,0,0,0,0.333973,0,0,0.0711909,0.000113744,0.206114,0,0,0.0622501,0.14386,0,0.000810611,0.136543,0.495316,
0.241171,0,0.553049,1.00155,0,0,0.548478,0,0,0.00548224,0,0.534138,0.587256,0.588022,0,0,0.00103029,0.365303,0.448791,0.11784,0.11784,0,0.215374,0.179,0,0,0.000221528,0,0,0,0,0,0,0,3.21675e-05,0,0.341297,0,0,0.0678502,0.000303959,0.195601,0,0,0.0841714,0.157548,0.000299436,4.24758e-05,0.147947,0.488628,
