EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0.000147961,0,0.282731,0.863219,0.0503449,0.0505927,0.285497,0,0.134884,0.363728,0,0.143449,0,0,0.831588,0.629441,0.00101161,0,0,0.0223625,0.0210883,0.101127,0,0.378611,0.0251348,0.018558,0.000432723,0.00102997,0.000315393,0.0403454,0.076394,0,0,0,0.0493573,0,0.00277535,0.0001093,0.235455,0.206471,0.0696017,0.00474958,0,0,0.123411,0.138738,0.000335561,0.816858,4.07606e-05,0.0180466,
0,0,0.295304,0.871059,0.0529947,0.0532491,0.280108,0,0.285704,0.477262,0,0.138019,0,0,0.855093,0.638802,0.00321488,0,0,0.0145009,0.0108165,0.108914,0,0.398896,0.00362534,0.000884149,0,0.00355805,0.002063,0.0516845,0.0387825,0,0,0,0.0745198,0,0.0146838,0.000832686,0.235431,0.178314,0.0907899,0.000202929,0,0,0.146334,0.0823499,0,0.792893,0.000857472,0.00451468,
0,0,0.307283,0.863536,0.0529094,0.0531583,0.275772,0,0.412306,0.553571,0,0.133652,0,0,0.869391,0.659353,0.00286089,0,0,0.00360918,0.00172353,0.119485,0,0.413884,0.000146724,0,0,0.00960716,0.00597163,0.0562922,0.00842703,0,0,0,0.0953443,0,0.0384344,0.00228439,0.238412,0.149859,0.110146,0,0,0,0.129915,0.0589968,0,0.748861,0.00370942,0.000219703,
0,0,0.31271,0.837246,0.0493473,0.049576,0.272756,0,0.445147,0.579032,0,0.130616,0,0,0.875525,0.678683,0.00155738,0,0,0.000372896,7.8651e-05,0.127178,0,0.420754,0,0,0,0.0105684,0.00343375,0.0680375,0.000396905,0,0,0,0.102909,0,0.0592189,0.0010111,0.240279,0.129628,0.126832,0,0,0,0.102494,0.0405045,0,0.703307,0.00711758,0,
0,0,0.309468,0.79694,0.0438565,0.044058,0.271125,0,0.4483,0.572413,0,0.128976,0,0,0.879958,0.690937,0.000379304,0,0,1.54909e-05,3.57248e-06,0.133096,0,0.423112,0,0,0,0.00803857,0.000629277,0.0825613,0,0,0,0,0.103203,0,0.066544,0.000111533,0.242345,0.115949,0.145189,0,0,0,0.0702638,0.0202107,0,0.662164,0.0105864,0,
0,0,0.295312,0.753632,0.0368685,0.037038,0.271458,0,0.435402,0.555954,0,0.129314,0,0,0.877474,0.707567,1.83045e-05,0,0,1.06181e-05,1.06181e-05,0.136021,0,0.421912,0,0,0,0.00256135,2.73863e-05,0.0963429,0,0,0,0,0.0986605,0,0.0608278,3.56793e-06,0.245643,0.111074,0.161429,0,0,0,0.0442417,0.00551466,0,0.626807,0.0132766,0,
0,0,0.272418,0.712405,0.0291422,0.0292777,0.273942,0,0.407469,0.542146,0,0.131817,0,0,0.868206,0.727386,0,0,0,3.17711e-05,3.17711e-05,0.134098,0,0.419068,0,0,0,0.000244444,0,0.110008,0,0,0,0,0.088619,0,0.0480253,0,0.247477,0.11909,0.171923,0,0,9.64036e-06,0.0305203,0.00318588,0,0.597986,0.0110555,0,
0,0,0.248927,0.677883,0.0209126,0.0210113,0.277319,0,0.371704,0.529295,0,0.135222,0,0,0.858864,0.738352,0,0,0,2.44654e-05,2.44654e-05,0.125927,0,0.415919,0,1.75908e-05,0,7.08508e-06,0,0.121292,0,0,0,0,0.0763395,0,0.0318804,0,0.244177,0.136263,0.175513,0,0,0.000183969,0.0219063,0.00305446,0,0.578116,0.00695634,0,
0,0,0.229516,0.650334,0.0125834,0.0126436,0.280208,0,0.339076,0.519581,0,0.13814,4.04495e-05,4.0646e-05,0.853327,0.729211,0,0,0,2.32342e-05,2.32342e-05,0.112997,0,0.412005,0,0.000335692,0,0,0,0.128342,0,0,0,0,0.0654933,0,0.0130595,0,0.242291,0.160274,0.171067,0,0,0.000491626,0.0186262,0.00571802,0,0.561959,0.00181902,0,
0,0,0.210223,0.628774,0.00546654,0.00549292,0.281999,0,0.310455,0.512708,0,0.139946,0.000866691,0.0008709,0.851767,0.712221,0,0,0,5.27717e-05,5.27717e-05,0.104981,0,0.404244,0,0.00089711,0,0,0,0.130146,0,0,0,0,0.0584356,0,0.00243898,0,0.245683,0.177416,0.158224,0,0,0.000183969,0.0202055,0.0138674,0,0.551293,8.91865e-05,0,
