EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0.237904,0,0.704668,1.00377,0,0,1,0,0,0.213558,0,1,0.231911,0.232522,0,0,0.0012428,0.287549,0.488346,0.0958921,0.0898017,0,0.172084,0.000674008,0,0.00411842,0.000942427,0.0062096,0,0,0.288747,0.305637,8.94507e-05,0,0.000111459,0.0031365,8.1188e-05,0,0.0165575,0.193804,0,0.124076,0,0.00252301,0.00105867,0.00358341,0.178344,0,0.00363293,0.0476419,
0.246056,0,0.678138,1.00356,0,0,1,0,0,0.177719,0,1,0.229976,0.230581,0,0,0.00332342,0.278141,0.478293,0.113879,0.110947,0,0.181086,0.0085057,0,0.000242771,3.85813e-05,0.00924078,0,0,0.306772,0.350126,0,0,0,0.0129352,0,0,0.00597765,0.197967,0,0.126158,0,0.00676162,0.0211446,0.000181067,0.20763,0,0.00326458,0.0356734,
0.25455,0,0.652208,1.00327,0,0,1,0,0,0.141906,0,1,0.223536,0.224123,0,0,0.0012428,0.274199,0.46124,0.160133,0.152242,0,0.18717,0.0345425,0,0.000711869,0,0.00540984,0,0,0.323866,0.413585,0,0,0,0.0261061,0,0,0.0132696,0.204147,0,0.0968918,0,0.00252301,0.0959216,0,0.234958,0.000508722,0.00987146,0.0237261,
0.265306,0,0.632514,1.00321,0,0,1,0,0,0.114108,0,1,0.217129,0.217699,0,0,6.5118e-05,0.270988,0.440646,0.170249,0.144022,0,0.193427,0.0662168,0,0.00190275,0,0.0118959,0,0,0.34059,0.479405,0,0,0,0.05038,0,0,0.0293247,0.205784,0,0.0768909,0,0.00013215,0.124675,0,0.24749,0.0105888,0.0163163,0.00844684,
0.265889,0,0.62494,1.0032,0,0,1,0,0,0.100704,0,1,0.212686,0.213243,0,0,5.60602e-05,0.27413,0.431967,0.163428,0.136715,0,0.19513,0.090239,0,0.000721924,0,0.0200472,0,0,0.34506,0.537437,0,0,0,0.0793617,0,0,0.0331008,0.19567,0,0.0646417,0,0,0.120716,2.38124e-06,0.260345,0.0447875,0.0215997,0.00126543,
0.25434,0,0.626798,1.00329,0,0,1,0,0,0.101997,0,1,0.210157,0.210708,0,0,0.00106989,0.289721,0.441807,0.170349,0.163236,0,0.185154,0.104475,0,0.000229184,0,0.0103688,0,0,0.344782,0.558702,0,0,0.000144907,0.0873659,0,0,0.0308855,0.171915,0,0.0679906,0,0,0.122185,4.54416e-05,0.275774,0.0727256,0.0337092,0.00063782,
0.244855,0,0.633915,1.0033,0,0,1,0,0,0.108411,0,1,0.208135,0.208681,0,0,0.00286054,0.295053,0.454866,0.171796,0.17144,0,0.178284,0.108019,0,0.000512771,0,0.00198517,0,0,0.356925,0.568749,0,0,0.00296982,0.0780835,0,0,0.0259442,0.156312,0,0.0675301,0,0,0.122455,0.000121433,0.28046,0.0799466,0.0383511,0.00423633,
0.258455,0,0.658067,1.00341,0,0,1,0,0,0.121175,0,1,0.206368,0.20691,0,0,0.00106989,0.283685,0.448949,0.175763,0.175763,0,0.17461,0.109995,0,0.000191881,0,0.00225481,0,0,0.372609,0.5739,0,0,0.0113064,0.0581412,0,0,0.0166484,0.146511,0,0.0595219,0,0,0.11343,6.59826e-05,0.270477,0.0784951,0.0373457,0.0120699,
0.304199,0,0.706681,1.00459,0,0,1,0,0,0.154482,0,1,0.20498,0.205519,0,0,5.60602e-05,0.267465,0.450876,0.179901,0.179901,0,0.172194,0.112548,0,1.0055e-05,0,0.00631117,0,0,0.3788,0.574463,0,0,0.0131837,0.0368059,0,0,0.00819741,0.139709,0,0.0494276,0,0,0.100607,0.000394371,0.263302,0.0683585,0.038042,0.0180366,
0.363655,0,0.984081,1.00692,0,0,1,0,0,0.21499,0,1,0.203947,0.204483,0,0,0,0.259144,0.452181,0.179369,0.179197,0,0.172352,0.113016,0,0.000101697,0,0.00367654,0,0,0.357355,0.561314,0,0,0.00401775,0.0166096,0.00028552,2.58511e-05,0.00686067,0.136639,0,0.0477071,0,0,0.099675,0.00153169,0.272341,0.0507555,0.0428097,0.0220935,
